paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body,abstract_dreyer_count
2020/186,"Polly Leibel,Herb Beringer,Marisa Eisenbeisz,Crysta Eusebio,Venessa Tuff,Keena Glines","204,205,206,207,208,209",Open Education: International Perspectives in Higher Education,2020,Accept,Reject,"Neither Tom nor Mary has gone back home. I want to make Tom proud of me. Fate is too serious to be left to chance. ""Let's meet up outside for a date."" ""If you've got that much free time come and help unpack!"" People that look fair are sometimes not fair at all. I didn't think that Tom would be so obedient. Don't forget to give this to Tom. Meeting new people is not as scary as they think. I offend her. Algerian beaches need to be kept safe. Let's talk about what happened yesterday. The question is where have Tom and Mary gone. I didn't wear a tie to work yesterday. Are there any other hotels you can recommend?",NA,2
2020/187,Isabell Houghtelling,210,Standards-Based Accountability Under No Child Left Behind: Experiences of Teachers and Administrators in Three States,2020,Accept,Accept,Let's join hands. Sami had a very hard time. Man is something sacred for man. Tom told Mary that he didn't think John was sad. Tom doesn't like to leave anything unfinished. Layla died of a drug overdose in the woods behind her house. She looks like she's in pain. This is a thoughtful vote. I should've done that earlier. I hardly ever study at home. Sami never heard from that guy again. He looks confused. The door's over here. I enjoy feeding the pigeons. He seems to know what he wants. Mennad touched Baya's hand. Tom said Mary was likely to be interested in doing that. I have a feeling that Tom might be there.,NA,2
2020/188,"Sharice Hemby,Douglas Mileski,Mindy Otteman","211,212,213",The Making of The Australian National University: 1946-1996,2020,Reject,Reject,Sami and Layla never looked at each other. Tom doesn't think he'll be allowed to do that. Mary told Tom that she thought John was motivated to do that. Tom's not a bad kid. Mary says Tom keeps hanging up on her. I am already able to write Chinese characters. Does this house withstand earthquakes? The thief had special tools for picking locks. You can't just do this. Tom thought I might be required to do that. Tom didn't get along with Mary. I've something interesting to tell you that you might find surprising. The station is 2 kilometers from my house. How do you like your coffee? Strong and black? Bird's wings correspond to man's arms. Tom said that he didn't think he ought to do that.,NA,1
2020/189,"Corie Abend,Ismael Caamano,Kimberely Eiser,Patrina Oree,Issac Thammavong,Selma Lindler,Chassidy Spalinger","214,215,216,217,218,219,220",Legislar en la América hispánica en la temprana edad moderna: Procesos y características de la producción de los Decretos del Tercer Concilio Provincial Mexicano (1585),2020,Accept,Reject,"He finally yielded to the request of his wife and bought a house. She gave a tea party with the intention of introducing her daughter to her friends. They knew they'd have to wait. How did you get into the building? Tom crawled through the window. It wasn't a 100 yen coin, it was a bottle cap. She implied that she would like to come with us. They look like they're pleased. My son is in high school now. The book you're looking for is on my desk. Sami would do the same for me. I doubt Tom needs to do that again.",NA,1
2020/190,"Christel Shane,Izola Wahlen,Loreta Nessler,Dusti Mccarville,Ouida Felicione","221,222,223,224,225",Information Politics: Liberation and Exploitation in the Digital Society,2020,Reject,Reject,"Let's try it out. That's the ugliest thing I've ever seen. She's not German, but Austrian. That's the stupidest thing you've ever said. Tom quite often forgets to put his wallet in his pocket. Sami's house was burning very fiercely. I shouted for help. Tom learnt from Mr Ogawa that many people have scorn for the nouveau riche. I don't think that Tom has to work on Mondays anymore. Tom and Mary are playing pool. She's a weirdo. He speaks Kurdish. There are a lot to choose from. Tom seemed a bit confused. It seems that Tom is rich. What are we going to tell Tom? How am I going to get out of here? Tom and Mary told me they thought John couldn't do that. Mary said she'd clean up this mess.",NA,2
2020/191,"Julius Gadberry,Raphael Bridwell,Mikel Starghill","226,227,228",The Origins and Evolution of Family Planning Programs in Developing Countries,2020,Accept,Reject,"If you ask him again, he may change his mind. I'll definitely try to do that. How did you know what I was thinking? We do anything we want. Sami talked to Layla's mother. Now give me the keys. Tom is afraid to walk through the woods by himself. I don't know how to fix this. You must really like us. I'm sure that you'll like it. Tom got on the crowded elevator. Tom is very proud of what he's been able to accomplish. Tom pulled out his key and opened the door.",NA,2
2020/192,Miles Shepard,229,Ensayo sobre el espíritu de las sectas,2020,Accept,Reject,"I won't wear a wig. What was Mary's last name before she got married? A Princeton study determined that the United States is either entirely ruled by financial elites or mostly ruled by them, with some ability in the latter case for non-elites to influence politics via special interest groups. I knew that Tom might actually do that. Tom was the only one awake. Tom can't even remember his name. I broke your dish. This is even more disgusting. The young lady remained silent and motionless. Tom and Mary are very frugal. I know Tom didn't know that he was supposed to do that. I looked it up on the Internet. He comes to school earlier than any other student in the class.",NA,2
2020/193,"Moriah Wyse,Melony Legrand,Moon Staggers","230,231,232",Michi's Memories: The Story of a Japanese War Bride,2020,Accept,Reject,I like red wine. Yidir is my Berber conversation partner. Make sure Tom doesn't leave his room. This is my hat in the summer. Do you ever think about retiring? We're baking biscuits.,NA,0
2020/194,"Neely Dicapua,Verline Saragusa,Vernon Wendler,Vivian Straton,Elnora Derenzi,Maris Lohr","233,234,235,236,237,238","Narcissism and the Literary Libido: Rhetoric, Text, and Subjectivity",2020,Accept,Reject,It doesn't happen often. We will post the announcement in all the staff lounges. Let's start over. Tom and I've both been very busy. She's not my friend. I hate her. I can't believe you're a grandmother. I'm pretty certain that Tom and Mary are in Boston now.,NA,1
2020/195,"Oliva Carcamo,Alisha Nunnery,Eda Kibbey","239,240,241",Breve historia política y social de Europa central y oriental,2020,Accept,Accept,"I was in Kabylie for close to three weeks. I think that someone's knocking on the door. He wore a red sash across his chest. I asked Tom if I could borrow thirty dollars. Sami thought his marriage was over. I had only one dream. I'm sorry I couldn't go with you. What a good boy you are, Tom! Giant snails have invaded Florida. Tom and Mary didn't buy everything they needed. I think I'm going to have the chance to do that. Tom said that he didn't really enjoy doing that. Tom is obviously very popular. Sami took his dog.",NA,5
2020/196,"Daniel Sprain,Numbers Linen","242,243",An Appalachian Symposium: Essays Written in Honor of Cratis D. Williams,2020,Accept,Reject,How often do you eat cheese? I wonder whether Tom really found anything. What flights go from Dallas to Phoenix? I wonder whether Tom really knows French. Tom was convinced Mary no longer liked him. Is soup just a salad in a watery disguise? Mary said Tom thought she might want to do that. Tom didn't have to come at all. Do you realize what's happening? Tom said that he hopes you won't want to do that. The pain started last night. I believe what he says. Mary gathered her kids around her. Was it you who told Tom and Mary they wouldn't be permitted to do that? I'm going to get the chance to do that the day after tomorrow. I'm reading my book. I wish you hadn't come. I can't imagine my life without him.,NA,3
2020/197,"Earlene Salazak,Gwenn Vogelgesang,Katheleen Basinger,Jamel Ivanoff","244,245,246,247",Principles of Islamic International Criminal Law: A Comparative Search,2020,Reject,Accept,Why is Tom being followed? The company's failed. Sami was so obsessed with Layla. I know some of you think Tom is lazy. They told me they're shy. We need to plan for the future. This is the love that esteems others better than oneself. I went off into my room as soon as I entered the house. We've already decided.,NA,3
2020/198,"Tracee Galanga,Randa Roseth,Jarrett Folkner","248,249,250",A Trial Separation: Australia and the Decolonisation of Papua New Guinea,2020,Reject,Reject,"Tom told me that he didn't remember doing that. Sorry, I didn't see you. I just didn't think Tom would do that. ""We're going to Tunisia."" ""Algeria."" Sami opened Layla's message. Sami bought himself a new truck. It seemed the whole town was here. He stared at her with a burning look. Ganon has another trick up his sleeve. Do a little work! You'll lose some weight.",NA,1
2020/199,"Latoria Austen,Sebrina Cramp,Kisha Matern","251,252,253",Life after Lisbon: Europe’s Challenges to Promote Labour Force Participation and Reduce Income Inequality,2020,Reject,Reject,I can't wait to get out of prison. Tom and Mary said everybody they know has a passport. We have to leave tomorrow! Tom works at this clinic. I went to an Italian pizzeria. Berbers have their own identity.,NA,2
